uid,GeneRawName,SuperClass,Class,Family,SubFamily,EnsemblID
3.5.1.7.1,DMTF1,Helix-turn-helix domains,Tryptophan cluster factors,Myb-SANT,DMTF-like,ENSMUSG00000042508
3.5.2.1.1,c-Ets-1 (Ets-1),Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000032035
3.5.2.1.2,"c-Ets-2 (Ets-2, ets21, ets22)",Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000022895
3.5.2.1.4,ETV2,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000006311
3.5.2.1.5,GABPA,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000008976
3.5.2.1.6,Fli-1,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,"ENSMUSG00000016087,ENSMUSG00000002812"
3.5.2.1.7,ERG,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000040732
3.5.2.1.8,FEV,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000055197
3.5.2.1.9,ETV3,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000003382
3.5.2.1.10,ETV3L,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,ENSMUSG00000104058
3.5.2.1.11,ERF,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETS-like,"ENSMUSG00000040857,ENSMUSG00000024360"
3.5.2.2.1,ELK1,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELK-like,"ENSMUSG00000009406,ENSMUSG00000035355,ENSMUSG00000035580"
3.5.2.2.2,ELK3,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELK-like,"ENSMUSG00000008398,ENSMUSG00000035580"
3.5.2.2.3,ELK4,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELK-like,ENSMUSG00000026436
3.5.2.2.4,ETV1,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELK-like,ENSMUSG00000004151
3.5.2.2.5,ETV4,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELK-like,ENSMUSG00000017724
3.5.2.2.6,ETV5,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELK-like,ENSMUSG00000013089
3.5.2.3.1,Elf-1 (ELF14),Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELF1-like,"ENSMUSG00000036461,ENSMUSG00000013822,ENSMUSG00000020315"
3.5.2.3.2,Elf-2,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELF1-like,ENSMUSG00000037174
3.5.2.3.3,Elf-4,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ELF1-like,ENSMUSG00000031103
3.5.2.4.1,EHF,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,EHF-like,ENSMUSG00000012350
3.5.2.4.2,Elf-3,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,EHF-like,"ENSMUSG00000003051,ENSMUSG00000020315"
3.5.2.4.3,Elf-5,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,EHF-like,ENSMUSG00000027186
3.5.2.5.1,PU.1 (Spi-1),Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,SPI-like,"ENSMUSG00000066366,ENSMUSG00000071178,ENSMUSG00000079015,ENSMUSG00000071177,ENSMUSG00000072849,ENSMUSG00000002111"
3.5.2.5.2,SpiB,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,SPI-like,ENSMUSG00000008193
3.5.2.5.3,SpiC,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,SPI-like,"ENSMUSG00000052180,ENSMUSG00000004359"
3.5.2.6.1,ETV6,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETV6-like,ENSMUSG00000030199
3.5.2.6.2,ETV7,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,ETV6-like,
3.5.2.7.1,SPDEF,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related,SPDEF-like,ENSMUSG00000024215
3.5.3.0.1,IRF1,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000018899
3.5.3.0.2,IRF2,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000031627
3.5.3.0.3,IRF3,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000003184
3.5.3.0.4,IRF4,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000021356
3.5.3.0.5,IRF5,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000029771
3.5.3.0.6,IRF6,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000026638
3.5.3.0.7,IRF7,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000025498
3.5.3.0.8,IRF8,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000041515
3.5.3.0.9,IRF9,Helix-turn-helix domains,Tryptophan cluster factors,IRF,,ENSMUSG00000002325
3.6.1.0.1,TEF-1 (TEAD1),Helix-turn-helix domains,TEA domain factors,TEF1-related,,ENSMUSG00000055320
3.6.1.0.2,TEF-3 (TEAD4),Helix-turn-helix domains,TEA domain factors,TEF1-related,,ENSMUSG00000030353
3.6.1.0.3,TEF-4 (TEAD2),Helix-turn-helix domains,TEA domain factors,TEF1-related,,ENSMUSG00000030796
3.6.1.0.4,TEF-5 (TEAD3),Helix-turn-helix domains,TEA domain factors,TEF1-related,,ENSMUSG00000002249
3.7.1.1.1,ARID1A,Helix-turn-helix domains,ARID,ARID-related,ARID1,ENSMUSG00000007880
3.7.1.1.2,ARID1B,Helix-turn-helix domains,ARID,ARID-related,ARID1,ENSMUSG00000069729
3.7.1.2.1,ARID2,Helix-turn-helix domains,ARID,ARID-related,ARID2,ENSMUSG00000033237
3.7.1.3.1,ARID3A,Helix-turn-helix domains,ARID,ARID-related,ARID3,ENSMUSG00000019564
3.7.1.4.1,ARID4A,Helix-turn-helix domains,ARID,ARID-related,ARID4,ENSMUSG00000048118
3.7.1.4.2,ARID4B,Helix-turn-helix domains,ARID,ARID-related,ARID4,ENSMUSG00000039219
3.7.1.5.1,ARID5A,Helix-turn-helix domains,ARID,ARID-related,ARID5,ENSMUSG00000037447
3.7.1.5.2,ARID5B,Helix-turn-helix domains,ARID,ARID-related,ARID5,ENSMUSG00000019947
3.7.1.6.1,JARID1A (KDM5A),Helix-turn-helix domains,ARID,ARID-related,JARID1,ENSMUSG00000030180
3.7.1.6.2,JARID1B (KDM5B),Helix-turn-helix domains,ARID,ARID-related,JARID1,ENSMUSG00000042207
3.7.1.6.3,"JARID1C (KDM5C, JARID1CD)",Helix-turn-helix domains,ARID,ARID-related,JARID1,ENSMUSG00000025332
3.7.1.7.1,JARID2,Helix-turn-helix domains,ARID,ARID-related,JARID2,ENSMUSG00000038518
4.1.1.1.1,SRY,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group A,"ENSMUSG00000000567,ENSMUSG00000069036"
4.1.1.2.1,SOX1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group B,ENSMUSG00000096014
4.1.1.2.2,SOX2,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group B,ENSMUSG00000074637
4.1.1.2.3,SOX3,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group B,ENSMUSG00000045179
4.1.1.2.4,SOX14,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group B,ENSMUSG00000053747
4.1.1.2.5,SOX21,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group B,"ENSMUSG00000033006,ENSMUSG00000061517"
4.1.1.3.1,SOX4,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group C,ENSMUSG00000076431
4.1.1.3.2,SOX11,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group C,ENSMUSG00000063632
4.1.1.3.3,SOX12,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group C,ENSMUSG00000051817
4.1.1.4.1,SOX5,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group D,ENSMUSG00000041540
4.1.1.4.2,SOX6,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group D,ENSMUSG00000051910
4.1.1.4.3,SOX13,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group D,ENSMUSG00000070643
4.1.1.5.1,SOX8,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group E,ENSMUSG00000024176
4.1.1.5.2,SOX9,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group E,ENSMUSG00000000567
4.1.1.5.3,SOX10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group E,ENSMUSG00000033006
4.1.1.6.1,SOX7,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group F,ENSMUSG00000063060
4.1.1.6.2,SOX17,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group F,ENSMUSG00000025902
4.1.1.6.3,SOX18,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group F,ENSMUSG00000046470
4.1.1.7.1,SOX15,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group G,ENSMUSG00000041287
4.1.1.8.1,SOX30,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Group H,"ENSMUSG00000011256,ENSMUSG00000040489"
4.1.1.9.1,CIC,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Further SOX-related,"ENSMUSG00000005442,ENSMUSG00000003528"
4.1.1.9.2,HBP-1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Further SOX-related,ENSMUSG00000002996
4.1.1.9.3,BBX,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related,Further SOX-related,ENSMUSG00000022641
4.1.2.0.1,TOX,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,"ENSMUSG00000064137,ENSMUSG00000041272"
4.1.2.0.2,TOX2,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,ENSMUSG00000074607
4.1.2.0.3,TOX3,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,ENSMUSG00000043668
4.1.2.0.4,TOX4,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,ENSMUSG00000016831
4.1.2.0.5,SMARCE1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,ENSMUSG00000037935
4.1.2.0.6,HMG20A,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,ENSMUSG00000032329
4.1.2.0.7,HMG20B,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,ENSMUSG00000020232
4.1.2.0.8,HMGXB3,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TOX-related,,ENSMUSG00000024622
4.1.3.0.1,TCF-7,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TCF7-related,,ENSMUSG00000000782
4.1.3.0.2,TCF-7L1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TCF7-related,,ENSMUSG00000055799
4.1.3.0.3,TCF-7L2,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TCF7-related,,ENSMUSG00000024985
4.1.3.0.4,LEF1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TCF7-related,,ENSMUSG00000027985
4.1.3.0.5,TAF1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TCF7-related,,ENSMUSG00000031314
4.1.4.0.1,"PBRM1 (PBRM-1, PBRM1-2, PBRM1-3, PBRM1-4)",Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,PBRM1-related,,ENSMUSG00000042323
4.1.4.0.2,HMGXB4,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,PBRM1-related,,ENSMUSG00000034518
4.1.5.0.1,WHSC1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,WHSC1-related,,ENSMUSG00000057406
4.1.5.0.2,SSRP1,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,WHSC1-related,,ENSMUSG00000027067
4.1.6.1.1,UBF (UBTF),Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,UBF-related,UBF,ENSMUSG00000020923
4.1.6.2.1,UBTFL1 (UBTLF1),Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,UBF-related,UBF-like,ENSMUSG00000074502
4.1.7.0.1,TFAM,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TFAM,,ENSMUSG00000003923
5.1.1.1.1,MEF2A,alpha-Helices exposed by beta-structures,MADS box factors,Regulators of differentiation,MEF2,ENSMUSG00000030557
5.1.1.1.2,MEF2B,alpha-Helices exposed by beta-structures,MADS box factors,Regulators of differentiation,MEF2,ENSMUSG00000079033
5.1.1.1.3,MEF2C,alpha-Helices exposed by beta-structures,MADS box factors,Regulators of differentiation,MEF2,ENSMUSG00000005583
5.1.1.1.4,MEF2D,alpha-Helices exposed by beta-structures,MADS box factors,Regulators of differentiation,MEF2,ENSMUSG00000001419
5.1.2.0.1,SRF,alpha-Helices exposed by beta-structures,MADS box factors,Responders to external signals,,ENSMUSG00000015605
5.3.1.0.1,AIRE,alpha-Helices exposed by beta-structures,SAND domain factors,AIRE,,ENSMUSG00000000731
5.3.2.0.1,DEAF1,alpha-Helices exposed by beta-structures,SAND domain factors,DEAF,,"ENSMUSG00000075470,ENSMUSG00000058886"
5.3.3.1.1,GMEB1,alpha-Helices exposed by beta-structures,SAND domain factors,GMEB,GMEB,ENSMUSG00000028901
5.3.3.1.2,GMEB2,alpha-Helices exposed by beta-structures,SAND domain factors,GMEB,GMEB,ENSMUSG00000038705
5.3.4.0.1,Sp110,alpha-Helices exposed by beta-structures,SAND domain factors,Sp110,,"ENSMUSG00000082088,ENSMUSG00000079455,ENSMUSG00000018217,ENSMUSG00000070034"
5.3.5.1.1,Sp140,alpha-Helices exposed by beta-structures,SAND domain factors,Sp140-Sp100,Sp140,"ENSMUSG00000089844,ENSMUSG00000052477,ENSMUSG00000070031"
5.3.5.1.2,Sp140L,alpha-Helices exposed by beta-structures,SAND domain factors,Sp140-Sp100,Sp140,ENSMUSG00000070031
5.3.5.2.1,Sp100,alpha-Helices exposed by beta-structures,SAND domain factors,Sp140-Sp100,Sp100,ENSMUSG00000026222
6.1.1.1.1,NF-?B p105 (NFKB1),Immunoglobulin fold,Rel homology region (RHR) factors,NFkappaB-related,NFkappaB p50-like,ENSMUSG00000028163
6.1.1.1.2,NF-?B p100 (NFKB2),Immunoglobulin fold,Rel homology region (RHR) factors,NFkappaB-related,NFkappaB p50-like,ENSMUSG00000025225
6.1.1.2.1,RelA,Immunoglobulin fold,Rel homology region (RHR) factors,NFkappaB-related,NFkappaB p65-like,ENSMUSG00000024927
6.1.1.2.2,RelB,Immunoglobulin fold,Rel homology region (RHR) factors,NFkappaB-related,NFkappaB p65-like,ENSMUSG00000002983
6.1.1.2.3,c-Rel,Immunoglobulin fold,Rel homology region (RHR) factors,NFkappaB-related,NFkappaB p65-like,ENSMUSG00000020275
6.1.2.1.8,BCL3,Immunoglobulin fold,Rel homology region (RHR) factors,Ankyrin-only,IkappaB-like,ENSMUSG00000053175
6.1.2.2.1,RAI,Immunoglobulin fold,Rel homology region (RHR) factors,Ankyrin-only,RelA-associated inhibitor,ENSMUSG00000040734
6.1.3.0.1,NFATc1,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related,,ENSMUSG00000033016
6.1.3.0.2,NFATc2,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related,,ENSMUSG00000027544
6.1.3.0.3,NFATc3,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related,,ENSMUSG00000031902
6.1.3.0.4,NFATc4,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related,,ENSMUSG00000023411
6.1.3.0.5,NFAT5,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related,,ENSMUSG00000003847
6.1.4.1.1,RBPJkappa (RBPJ),Immunoglobulin fold,Rel homology region (RHR) factors,CSL-related,M,ENSMUSG00000039191
6.1.4.1.2,RBPJL,Immunoglobulin fold,Rel homology region (RHR) factors,CSL-related,M,ENSMUSG00000017007
6.1.5.0.1,EBF1,Immunoglobulin fold,Rel homology region (RHR) factors,EBF-related,,ENSMUSG00000057098
6.1.5.0.2,EBF2,Immunoglobulin fold,Rel homology region (RHR) factors,EBF-related,,ENSMUSG00000022053
6.1.5.0.3,EBF3,Immunoglobulin fold,Rel homology region (RHR) factors,EBF-related,,"ENSMUSG00000010476,ENSMUSG00000029166"
6.1.5.0.4,EBF4,Immunoglobulin fold,Rel homology region (RHR) factors,EBF-related,,"ENSMUSG00000057098,ENSMUSG00000053552"
6.2.1.0.1,STAT1,Immunoglobulin fold,STAT domain factors,STAT,,ENSMUSG00000026104
6.2.1.0.2,STAT2,Immunoglobulin fold,STAT domain factors,STAT,,ENSMUSG00000040033
6.2.1.0.3,STAT3,Immunoglobulin fold,STAT domain factors,STAT,,ENSMUSG00000004040
6.2.1.0.4,STAT4,Immunoglobulin fold,STAT domain factors,STAT,,"ENSMUSG00000056153,ENSMUSG00000062939"
6.2.1.0.5,STAT5A,Immunoglobulin fold,STAT domain factors,STAT,,"ENSMUSG00000004043,ENSMUSG00000020919"
6.2.1.0.6,STAT5B,Immunoglobulin fold,STAT domain factors,STAT,,ENSMUSG00000020919
6.2.1.0.7,STAT6,Immunoglobulin fold,STAT domain factors,STAT,,ENSMUSG00000002147
6.3.1.0.1,p53,Immunoglobulin fold,p53 domain factors,p53-related,,ENSMUSG00000059552
6.3.1.0.2,p63,Immunoglobulin fold,p53 domain factors,p53-related,,"ENSMUSG00000068039,ENSMUSG00000022510"
6.3.1.0.3,p73,Immunoglobulin fold,p53 domain factors,p53-related,,ENSMUSG00000029026
6.4.1.0.1,Runx2,Immunoglobulin fold,Runt domain factors,Runt-related,,ENSMUSG00000039153
6.4.1.0.2,Runx1,Immunoglobulin fold,Runt domain factors,Runt-related,,ENSMUSG00000022952
6.4.1.0.3,Runx3,Immunoglobulin fold,Runt domain factors,Runt-related,,ENSMUSG00000070691
6.5.1.0.1,T (Brachyury),Immunoglobulin fold,T-Box factors,Brachyury-related,,ENSMUSG00000062327
6.5.1.0.2,TBX19,Immunoglobulin fold,T-Box factors,Brachyury-related,,ENSMUSG00000026572
6.5.3.0.1,TBX1,Immunoglobulin fold,T-Box factors,TBX1-related,,ENSMUSG00000009097
6.5.3.0.2,TBX10,Immunoglobulin fold,T-Box factors,TBX1-related,,ENSMUSG00000037477
6.5.3.0.3,TBX15,Immunoglobulin fold,T-Box factors,TBX1-related,,ENSMUSG00000027868
6.5.3.0.4,TBX18,Immunoglobulin fold,T-Box factors,TBX1-related,,ENSMUSG00000032419
6.5.3.0.5,TBX20,Immunoglobulin fold,T-Box factors,TBX1-related,,ENSMUSG00000031965
6.5.3.0.6,TBX22,Immunoglobulin fold,T-Box factors,TBX1-related,,ENSMUSG00000031241
6.5.4.0.1,TBX2,Immunoglobulin fold,T-Box factors,TBX2-related,,ENSMUSG00000000093
6.5.4.0.2,TBX3,Immunoglobulin fold,T-Box factors,TBX2-related,,ENSMUSG00000018604
6.5.4.0.3,TBX4,Immunoglobulin fold,T-Box factors,TBX2-related,,ENSMUSG00000000094
6.5.4.0.4,TBX5,Immunoglobulin fold,T-Box factors,TBX2-related,,ENSMUSG00000018263
6.5.5.0.1,TBX6,Immunoglobulin fold,T-Box factors,TBX6-related,,ENSMUSG00000030699
6.5.5.0.2,MGA (MAD5),Immunoglobulin fold,T-Box factors,TBX6-related,,"ENSMUSG00000033943,ENSMUSG00000068587"
6.6.1.0.1,MYRF,Immunoglobulin fold,NDT80 domain factors,MYRF-related,,"ENSMUSG00000036098,ENSMUSG00000034057"
6.7.1.1.1,GRH-L1,Immunoglobulin fold,Grainyhead,Grainyhead-related,GRH-like,ENSMUSG00000020656
6.7.1.1.2,GRH-L2,Immunoglobulin fold,Grainyhead,Grainyhead-related,GRH-like,ENSMUSG00000022286
6.7.1.1.3,GRH-L3,Immunoglobulin fold,Grainyhead,Grainyhead-related,GRH-like,ENSMUSG00000037188
6.7.2.0.1,CP2,Immunoglobulin fold,Grainyhead,CP2-related,,ENSMUSG00000009733
6.7.2.0.2,CP2L1,Immunoglobulin fold,Grainyhead,CP2-related,,ENSMUSG00000026380
6.7.2.0.3,UBP1,Immunoglobulin fold,Grainyhead,CP2-related,,ENSMUSG00000009741
7.1.1.1.1,SMAD1,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,R-MAD,"ENSMUSG00000029777,ENSMUSG00000031681"
7.1.1.1.2,SMAD2,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,R-MAD,ENSMUSG00000024563
7.1.1.1.3,SMAD3,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,R-MAD,ENSMUSG00000032402
7.1.1.1.4,SMAD5,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,R-MAD,ENSMUSG00000021540
7.1.1.1.5,SMAD9,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,R-MAD,ENSMUSG00000027796
7.1.1.2.1,SMAD4,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,Co-SMAD,ENSMUSG00000024515
7.1.1.3.1,SMAD6,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,I-SMAD,ENSMUSG00000036867
7.1.1.3.2,SMAD7,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,SMAD,I-SMAD,ENSMUSG00000025880
7.1.2.0.1,NF-1A,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,NF-1,,ENSMUSG00000028565
7.1.2.0.2,NF-1B,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,NF-1,,ENSMUSG00000008575
7.1.2.0.3,NF-1C,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,NF-1,,ENSMUSG00000055053
7.1.2.0.4,NF-1X,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,NF-1,,ENSMUSG00000001911
7.2.1.0.1,GCM1,beta-Hairpin exposed by an alpha/beta-scaffold,GCM domain factors,GCM,,ENSMUSG00000023333
7.2.1.0.2,GCM2,beta-Hairpin exposed by an alpha/beta-scaffold,GCM domain factors,GCM,,ENSMUSG00000021362
8.1.1.0.1,TBP,beta-Sheet binding to DNA,TATA-binding proteins,TBP-related,,ENSMUSG00000014767
8.1.1.0.2,TBPL1,beta-Sheet binding to DNA,TATA-binding proteins,TBP-related,,ENSMUSG00000071359
8.1.1.0.3,TBPL2,beta-Sheet binding to DNA,TATA-binding proteins,TBP-related,,ENSMUSG00000061809
8.2.1.0.1,HMGA1,beta-Sheet binding to DNA,A.T hook factors,HMGA,,"ENSMUSG00000046711,ENSMUSG00000078249"
8.2.1.0.2,HMGA2,beta-Sheet binding to DNA,A.T hook factors,HMGA,,ENSMUSG00000056758
9.1.1.1.1,DbpA (YBX3),beta-Barrel DNA-binding domains,Cold-shock domain factors,Dbp,A,ENSMUSG00000030189
9.1.1.2.1,YB-1 (YBX1),beta-Barrel DNA-binding domains,Cold-shock domain factors,Dbp,B,ENSMUSG00000028639
9.1.1.3.1,YBX2,beta-Barrel DNA-binding domains,Cold-shock domain factors,Dbp,C,ENSMUSG00000018554
0.1.1.0.1,CSRNP-1,Yet undefined DNA-binding domains,AXUD/CSRNP domain factors,CSRNP,,ENSMUSG00000032515
0.1.1.0.2,CSRNP-2,Yet undefined DNA-binding domains,AXUD/CSRNP domain factors,CSRNP,,ENSMUSG00000044636
0.1.1.0.3,CSRNP-3,Yet undefined DNA-binding domains,AXUD/CSRNP domain factors,CSRNP,,ENSMUSG00000044647
0.2.1.0.1,NonO,Yet undefined DNA-binding domains,NonO domain factors,NonO-related,,ENSMUSG00000031311
0.2.1.0.3,PSPC1,Yet undefined DNA-binding domains,NonO domain factors,NonO-related,,ENSMUSG00000021938
0.3.1.0.1,LRRFIP1,Yet undefined DNA-binding domains,Leucine-rich repeat flightless-interacting proteins,LRRFIP,,ENSMUSG00000026305
0.3.1.0.2,LRRFIP2,Yet undefined DNA-binding domains,Leucine-rich repeat flightless-interacting proteins,LRRFIP,,ENSMUSG00000032497
0.4.1.0.1,NFX1,Yet undefined DNA-binding domains,NFX1-type putative zinc finger factors,NFX1,,ENSMUSG00000028423
0.4.1.0.2,NFXL1,Yet undefined DNA-binding domains,NFX1-type putative zinc finger factors,NFX1,,ENSMUSG00000072889
0.0.1.0.1,NULP1 (TCF25),Yet undefined DNA-binding domains,Uncharacterized,NULP1,,ENSMUSG00000001472
0.0.2.0.1,PHF5A,Yet undefined DNA-binding domains,Uncharacterized,PHF5,,ENSMUSG00000061360
0.0.3.0.1,RFXANK,Yet undefined DNA-binding domains,Uncharacterized,RFXANK,,ENSMUSG00000036120
0.0.4.0.1,RFXAP,Yet undefined DNA-binding domains,Uncharacterized,RFXAP,,ENSMUSG00000036615
